ano,id_municipio,id_municipio_nome,sigla_uf,sigla_uf_nome,populacao_atendida_agua,populacao_urbana_residente_esgoto,extensao_rede_esgoto,volume_agua_tratada_eta,volume_agua_tratada_importado,quantidade_empregado,despesa_agua_importada,despesa_fiscal_nao_computada,despesa_divida_variacao,investimento_agua_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,natureza_juridica
2021,1200435,Santa Rosa do Purus,AC,Acre,2714,,,668.08,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2019,1200450,Senador Guiomard,AC,Acre,6769,,,705.3,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2020,1200609,TarauacÃ¡,AC,Acre,15104,,,2481.67,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2012,1200328,JordÃ£o,AC,Acre,2258,,,128.92,0.0,2,0.0,0.0,0.0,1337.19,0.0,0.0,Autarquia | Administração pública direta
2012,1200500,Sena Madureira,AC,Acre,14829,,,1249.04,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2015,1200609,TarauacÃ¡,AC,Acre,13329,,,1312.4,0.0,5,0.0,,0.0,0.0,,,Autarquia | Administração pública direta
2014,1302900,MauÃ©s,AM,Amazonas,26295,,,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2013,1303403,Parintins,AM,Amazonas,95000,,,350.0,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2011,1200609,TarauacÃ¡,AC,Acre,11792,,,793.24,0.0,17,0.0,0.0,0.0,630577.92,356826.48,271021.44,Autarquia | Administração pública direta
2010,1400159,Bonfim,RR,Roraima,5020,,,0.0,0.0,6,0.0,0.0,0.0,81179.17,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2010,1400209,CaracaraÃ­,RR,Roraima,12432,,,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2022,1200351,Marechal Thaumaturgo,AC,Acre,4531,,,788.4,0.0,10,0.0,0.0,0.0,2136.85,0.0,0.0,Autarquia | Administração pública direta
2022,1304302,UrucarÃ¡,AM,Amazonas,18582,,,0.0,0.0,14,0.0,9336.31,0.0,27669.25,0.0,0.0,Autarquia | Administração pública direta
2021,1200203,Cruzeiro do Sul,AC,Acre,45366,,,2365.2,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1200252,EpitaciolÃ¢ndia,AC,Acre,11596,,,3784.32,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2018,1200328,JordÃ£o,AC,Acre,3471,,,323.54,0.0,10,0.0,0.0,0.0,2000.58,0.0,0.0,Autarquia | Administração pública direta
2021,1200351,Marechal Thaumaturgo,AC,Acre,5235,,,946.8,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2020,1304302,UrucarÃ¡,AM,Amazonas,16130,,,0.0,0.0,12,0.0,868.02,0.0,47431.7,0.0,0.0,Autarquia | Administração pública direta
2014,1200203,Cruzeiro do Sul,AC,Acre,40124,,,4453.07,0.0,10,0.0,0.0,0.0,20699.33,0.0,15750.0,Autarquia | Administração pública direta
2015,1400027,Amajari,RR,Roraima,2533,,,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2014,1400282,Iracema,RR,Roraima,5993,,,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2011,1301902,Itacoatiara,AM,Amazonas,65102,,,0.0,0.0,47,0.0,0.0,0.0,160245.54,180245.54,0.0,Autarquia | Administração pública direta
2007,1400175,CantÃ¡,RR,Roraima,7711,,,0.0,0.0,5,0.0,,0.0,6279.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2006,1301902,Itacoatiara,AM,Amazonas,81674,,,0.0,0.0,32,0.0,0.0,0.0,135168.0,0.0,0.0,Autarquia | Administração pública direta
2004,1302900,MauÃ©s,AM,Amazonas,25903,,,0.0,0.0,18,0.0,0.0,0.0,2603.0,0.0,0.0,Autarquia | Administração pública direta
2022,1200179,Capixaba,AC,Acre,4420,,,670.14,0.0,15,0.0,0.0,0.0,3027.68,0.0,0.0,Autarquia | Administração pública direta
2021,1200807,Porto Acre,AC,Acre,4054,,,898.62,0.0,16,0.0,0.0,0.0,87737.43,0.0,0.0,Autarquia | Administração pública direta
2018,1200807,Porto Acre,AC,Acre,3937,,,409.98,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2019,1303205,Novo AirÃ£o,AM,Amazonas,17668,,,216.32,0.0,20,0.0,2568.0,0.0,,,,Administração pública direta | Administração pública direta
2015,1200013,AcrelÃ¢ndia,AC,Acre,4108,,,696.84,0.0,4,0.0,,0.0,0.0,,,Autarquia | Administração pública direta
2016,1200708,Xapuri,AC,Acre,9187,,,1127.7,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2016,1400050,Alto Alegre,RR,Roraima,6114,,,637.77,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2012,1400407,Normandia,RR,Roraima,2975,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2016,1400506,SÃ£o JoÃ£o da Baliza,RR,Roraima,5305,,,362.37,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2009,1400308,MucajaÃ­,RR,Roraima,8739,,,753.66,0.0,9,0.0,,0.0,80804.0,0.0,80804.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2006,1400282,Iracema,RR,Roraima,5266,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2022,1400027,Amajari,RR,Roraima,3639,,,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2022,1400233,Caroebe,RR,Roraima,5078,,,1340.97,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2018,1200302,FeijÃ³,AC,Acre,6705,,,952.8,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2020,1200500,Sena Madureira,AC,Acre,15834,,,1834.33,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1302702,ManicorÃ©,AM,Amazonas,25504,,,0.0,0.0,43,0.0,219321.6,0.0,,,,Administração pública direta | Administração pública direta
2014,1200054,Assis Brasil,AC,Acre,3380,,,623.94,0.0,0,0.0,0.0,0.0,19159.09,0.0,15750.0,Autarquia | Administração pública direta
2016,1200336,MÃ¢ncio Lima,AC,Acre,10890,,,2008.1,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta | Administração pública direta
2014,1200351,Marechal Thaumaturgo,AC,Acre,3993,,,319.4,0.0,1,0.0,0.0,0.0,19159.09,0.0,15750.0,Autarquia | Administração pública direta
2013,1200385,PlÃ¡cido de Castro,AC,Acre,6798,,,744.98,0.0,8,0.0,0.0,0.0,2200.0,0.0,0.0,Autarquia | Administração pública direta
2013,1200427,Rodrigues Alves,AC,Acre,8162,,0.0,225.57,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2012,1400050,Alto Alegre,RR,Roraima,5893,,,480.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2007,1200179,Capixaba,AC,Acre,2505,,,466.56,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2011,1400308,MucajaÃ­,RR,Roraima,9887,,,753.66,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2008,1400472,RorainÃ³polis,RR,Roraima,15252,,,0.0,0.0,8,0.0,0.0,0.0,387303.58,0.0,387303.58,Sociedade de economia mista com administração pública | Administração pública direta
2021,1300607,Benjamin Constant,AM,Amazonas,20940,,,1445.66,0.0,28,0.0,0.0,0.0,944766.61,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2020,1303403,Parintins,AM,Amazonas,112000,,,0.0,0.0,83,0.0,0.0,0.0,0.0,,,Autarquia | Administração pública direta
2020,1303569,Rio Preto da Eva,AM,Amazonas,16185,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2017,1400456,Pacaraima,RR,Roraima,5354,,,919.62,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2019,1400472,RorainÃ³polis,RR,Roraima,16262,,,1495.7,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2019,1400506,SÃ£o JoÃ£o da Baliza,RR,Roraima,5588,,,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1303957,SÃ£o SebastiÃ£o do UatumÃ£,AM,Amazonas,12781,,,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2013,1303957,SÃ£o SebastiÃ£o do UatumÃ£,AM,Amazonas,11207,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2012,1400209,CaracaraÃ­,RR,Roraima,13578,,,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2014,1400407,Normandia,RR,Roraima,3164,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2009,1400209,CaracaraÃ­,RR,Roraima,12031,,,0.0,0.0,9,0.0,,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2010,1400704,UiramutÃ£,RR,Roraima,1081,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2003,1400159,Bonfim,RR,Roraima,4917,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2003,1400209,CaracaraÃ­,RR,Roraima,11133,,,0.0,0.0,7,0.0,0.0,0.0,300.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2004,1400472,RorainÃ³polis,RR,Roraima,11905,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
1999,1303403,Parintins,AM,Amazonas,58185,55797,,0.0,0.0,38,0.0,,,5780.0,0.0,0.0,Autarquia | Administração pública direta
2020,1200252,EpitaciolÃ¢ndia,AC,Acre,11765,,,2264.83,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2017,1200450,Senador Guiomard,AC,Acre,7915,,,679.51,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2021,1200609,TarauacÃ¡,AC,Acre,14235,,,2884.9,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2017,1400605,SÃ£o Luiz,RR,Roraima,6036,,,593.02,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2012,1200393,Porto Walter,AC,Acre,4061,,,0.0,0.0,2,0.0,0.0,0.0,3295.55,0.0,0.0,Autarquia | Administração pública direta
2012,1200435,Santa Rosa do Purus,AC,Acre,2353,,,520.16,0.0,2,0.0,0.0,0.0,3681.0,0.0,0.0,Autarquia | Administração pública direta
2015,1200450,Senador Guiomard,AC,Acre,7661,,,672.95,0.0,12,0.0,,0.0,0.0,,,Autarquia | Administração pública direta
2015,1304302,UrucarÃ¡,AM,Amazonas,17163,,,0.0,0.0,10,0.0,0.0,0.0,953291.8,,,Autarquia | Administração pública direta
2014,1400175,CantÃ¡,RR,Roraima,7809,,,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1400407,Normandia,RR,Roraima,3235,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2013,1400472,RorainÃ³polis,RR,Roraima,13135,,,964.22,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2010,1200054,Assis Brasil,AC,Acre,3003,,,632.45,0.0,12,0.0,0.0,0.0,298906.46,373937.53,201290.34,Autarquia | Administração pública direta
2010,1200203,Cruzeiro do Sul,AC,Acre,30453,,,2968.48,0.0,67,0.0,0.0,0.0,5579171.78,5718306.06,1187747.25,Autarquia | Administração pública direta
2011,1200252,EpitaciolÃ¢ndia,AC,Acre,9632,,,1659.48,0.0,20,0.0,0.0,0.0,219549.53,218204.53,0.0,Autarquia | Administração pública direta
2010,1400050,Alto Alegre,RR,Roraima,5962,,,235.96,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2010,1400233,Caroebe,RR,Roraima,3868,,,294.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2010,1400282,Iracema,RR,Roraima,5244,,,0.0,0.0,4,0.0,0.0,0.0,157862.88,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2010,1400456,Pacaraima,RR,Roraima,4379,,,430.13,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2004,1301902,Itacoatiara,AM,Amazonas,80000,,,0.0,0.0,32,0.0,0.0,0.0,108996.8,0.0,0.0,Autarquia | Administração pública direta
2004,1400209,CaracaraÃ­,RR,Roraima,11445,,,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2022,1400175,CantÃ¡,RR,Roraima,8195,,,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2019,1200807,Porto Acre,AC,Acre,3915,,,418.18,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2020,1300201,Atalaia do Norte,AM,Amazonas,8076,,,752.1,0.0,18,0.0,0.0,0.0,43544.19,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2021,1400472,RorainÃ³polis,RR,Roraima,16773,,,1357.56,0.0,27,0.0,0.0,0.0,308107.44,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2014,1200807,Porto Acre,AC,Acre,3585,,,334.11,0.0,11,0.0,0.0,0.0,19159.09,0.0,15750.0,Autarquia | Administração pública direta
2015,1300904,Canutama,AM,Amazonas,8930,,,0.0,0.0,7,11000.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2015,1400159,Bonfim,RR,Roraima,5905,,,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2016,1400407,Normandia,RR,Roraima,3387,,,98.8,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2011,1200385,PlÃ¡cido de Castro,AC,Acre,8023,,,716.1,0.0,15,0.0,0.0,0.0,43485.26,43485.26,0.0,Autarquia | Administração pública direta
2009,1400233,Caroebe,RR,Roraima,3444,,,294.0,0.0,11,0.0,,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2006,1302900,MauÃ©s,AM,Amazonas,29752,,,0.0,0.0,16,0.0,5166.05,0.0,25555.0,0.0,0.0,Autarquia | Administração pública direta
2005,1400050,Alto Alegre,RR,Roraima,8290,,,170.8,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2004,1400175,CantÃ¡,RR,Roraima,6607,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2003,1400308,MucajaÃ­,RR,Roraima,7998,,,395.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta
2022,1200344,Manoel Urbano,AC,Acre,6768,,,788.4,0.0,17,0.0,0.0,0.0,4392.73,0.0,0.0,Autarquia | Administração pública direta
2021,1200104,BrasilÃ©ia,AC,Acre,15939,,,5045.76,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2018,1200179,Capixaba,AC,Acre,3987,,,582.44,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2020,1300904,Canutama,AM,Amazonas,11233,,,0.0,0.0,12,17000.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2021,1303403,Parintins,AM,Amazonas,112000,,,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2019,1400050,Alto Alegre,RR,Roraima,6107,,,550.8,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2018,1400050,Alto Alegre,RR,Roraima,6145,,,540.0,0.0,19,0.0,,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1200336,MÃ¢ncio Lima,AC,Acre,10585,,,1430.52,0.0,4,0.0,,0.0,0.0,,,Autarquia | Administração pública direta | Administração pública direta
2012,1400233,Caroebe,RR,Roraima,4034,,,480.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2010,1303403,Parintins,AM,Amazonas,84374,,,0.0,0.0,33,0.0,0.0,0.0,99133.99,0.0,0.0,Autarquia | Administração pública direta
2011,1400050,Alto Alegre,RR,Roraima,5882,,,235.96,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2022,1200054,Assis Brasil,AC,Acre,5632,,,1576.8,0.0,14,0.0,0.0,0.0,3402.06,0.0,0.0,Autarquia | Administração pública direta
2022,1301209,Coari,AM,Amazonas,11246,,,455.0,0.0,79,0.0,0.0,0.0,,,,Administração pública direta | Administração pública direta
2019,1200054,Assis Brasil,AC,Acre,5165,,,659.35,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2017,1200252,EpitaciolÃ¢ndia,AC,Acre,11129,,,2139.23,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2019,1200435,Santa Rosa do Purus,AC,Acre,3465,,,351.31,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2020,1400175,CantÃ¡,RR,Roraima,9300,,,0.0,0.0,18,0.0,,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2015,1200054,Assis Brasil,AC,Acre,4411,,,625.14,0.0,1,0.0,,0.0,0.0,,,Autarquia | Administração pública direta
2015,1200138,Bujari,AC,Acre,3988,,,483.1,0.0,14,0.0,,0.0,0.0,,,Autarquia | Administração pública direta
2016,1200203,Cruzeiro do Sul,AC,Acre,43146,,,4535.79,0.0,71,0.0,0.0,0.0,0.0,0.0,0.0,Autarquia | Administração pública direta
2012,1303569,Rio Preto da Eva,AM,Amazonas,12788,,,0.0,0.0,17,0.0,0.0,0.0,,,,Autarquia | Administração pública direta
2012,1400027,Amajari,RR,Roraima,2291,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,Sociedade de economia mista com administração pública | Administração pública direta
2011,1200138,Bujari,AC,Acre,4296,,,448.04,0.0,24,0.0,0.0,0.0,43485.26,43485.26,0.0,Autarquia | Administração pública direta
